_id,ID_ACTIVIDAD,NOMBRE,ID_EVENTO,EVENTO,DESCRIPCION,ACCESO_MIN,ID_LUGAR,OTROS_LUGARES,HORARIO,TELEFONO,F_INICIO,F_FIN,DESTINATARIOS,DESTINATARIOS_DESCRIPCION,DIRECCION_WEB,E_MAIL,CATEGORIA,ESPECIALIDAD,ORGANIZA
1902,107186,"<b>FESTIJOVEN OTOÑO 2020 - DIRECTOS LA CAJA BLANCA. CONCIERTO GRUPO MUSICAL ""LIVING CAMBOYA"". </b>",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>Música Indie, Funk y Rock Alternativo</b>
<br><br>

<b>Los integrantes del grupo musical Living Camboya son:</b><br>
<b>Batería:</b> Sweet James<br>
<b>Bajo:</b> Víctor ""Da Chencho""<br>
<b>Guitarra:</b> Carls <br>
<b>Guitarra y voz:</b> Ontario Crash  <br><br>

<b>Living Camboya</b>, banda nacida y crecida en 2018, propone canciones directas, enérgicas y cargadas de melodía.<br>
Sin miedo al filtro musical, Living Camboya tiene un estilo que se mueve desde el indie, el Funk y el Rock alternativo, adentrándose en diferentes voces y texturas en función de las sensaciones de cada canción.<br>
Con este ideario se ha compuesto y producido el primer EP, que verá la luz durante 2019, y que se utilizará como punto de partida de la primera Gira oficial del grupo.<br><br>

<b>Redes Sociales</b>:<br>
Facebook: https://www.facebook.com/LCamboya<br>
Instagram: https://www.instagram.com/living_camboya/<br>
Twitter: https://twitter.com/LCamboya<br>

",S,2770,"",12:00 horas,"",12/12/2020 00:00:00,12/12/2020 00:00:00,TE,TODAS LAS EDADES,http://juventud.malaga.eu/,lacajablanca@malaga.eu,TemasWeb,Ocio y Turismo,""
1903,107186,"<b>FESTIJOVEN OTOÑO 2020 - DIRECTOS LA CAJA BLANCA. CONCIERTO GRUPO MUSICAL ""LIVING CAMBOYA"". </b>",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>Música Indie, Funk y Rock Alternativo</b>
<br><br>

<b>Los integrantes del grupo musical Living Camboya son:</b><br>
<b>Batería:</b> Sweet James<br>
<b>Bajo:</b> Víctor ""Da Chencho""<br>
<b>Guitarra:</b> Carls <br>
<b>Guitarra y voz:</b> Ontario Crash  <br><br>

<b>Living Camboya</b>, banda nacida y crecida en 2018, propone canciones directas, enérgicas y cargadas de melodía.<br>
Sin miedo al filtro musical, Living Camboya tiene un estilo que se mueve desde el indie, el Funk y el Rock alternativo, adentrándose en diferentes voces y texturas en función de las sensaciones de cada canción.<br>
Con este ideario se ha compuesto y producido el primer EP, que verá la luz durante 2019, y que se utilizará como punto de partida de la primera Gira oficial del grupo.<br><br>

<b>Redes Sociales</b>:<br>
Facebook: https://www.facebook.com/LCamboya<br>
Instagram: https://www.instagram.com/living_camboya/<br>
Twitter: https://twitter.com/LCamboya<br>

",S,2770,"",12:00 horas,"",12/12/2020 00:00:00,12/12/2020 00:00:00,TE,TODAS LAS EDADES,http://juventud.malaga.eu/,lacajablanca@malaga.eu,TemasWeb,Cultura y educaci¿n,""
1904,107186,"<b>FESTIJOVEN OTOÑO 2020 - DIRECTOS LA CAJA BLANCA. CONCIERTO GRUPO MUSICAL ""LIVING CAMBOYA"". </b>",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>Música Indie, Funk y Rock Alternativo</b>
<br><br>

<b>Los integrantes del grupo musical Living Camboya son:</b><br>
<b>Batería:</b> Sweet James<br>
<b>Bajo:</b> Víctor ""Da Chencho""<br>
<b>Guitarra:</b> Carls <br>
<b>Guitarra y voz:</b> Ontario Crash  <br><br>

<b>Living Camboya</b>, banda nacida y crecida en 2018, propone canciones directas, enérgicas y cargadas de melodía.<br>
Sin miedo al filtro musical, Living Camboya tiene un estilo que se mueve desde el indie, el Funk y el Rock alternativo, adentrándose en diferentes voces y texturas en función de las sensaciones de cada canción.<br>
Con este ideario se ha compuesto y producido el primer EP, que verá la luz durante 2019, y que se utilizará como punto de partida de la primera Gira oficial del grupo.<br><br>

<b>Redes Sociales</b>:<br>
Facebook: https://www.facebook.com/LCamboya<br>
Instagram: https://www.instagram.com/living_camboya/<br>
Twitter: https://twitter.com/LCamboya<br>

",S,2770,"",12:00 horas,"",12/12/2020 00:00:00,12/12/2020 00:00:00,TE,TODAS LAS EDADES,http://juventud.malaga.eu/,lacajablanca@malaga.eu,Colectivo,Juvenil,""
1905,107186,"<b>FESTIJOVEN OTOÑO 2020 - DIRECTOS LA CAJA BLANCA. CONCIERTO GRUPO MUSICAL ""LIVING CAMBOYA"". </b>",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>Música Indie, Funk y Rock Alternativo</b>
<br><br>

<b>Los integrantes del grupo musical Living Camboya son:</b><br>
<b>Batería:</b> Sweet James<br>
<b>Bajo:</b> Víctor ""Da Chencho""<br>
<b>Guitarra:</b> Carls <br>
<b>Guitarra y voz:</b> Ontario Crash  <br><br>

<b>Living Camboya</b>, banda nacida y crecida en 2018, propone canciones directas, enérgicas y cargadas de melodía.<br>
Sin miedo al filtro musical, Living Camboya tiene un estilo que se mueve desde el indie, el Funk y el Rock alternativo, adentrándose en diferentes voces y texturas en función de las sensaciones de cada canción.<br>
Con este ideario se ha compuesto y producido el primer EP, que verá la luz durante 2019, y que se utilizará como punto de partida de la primera Gira oficial del grupo.<br><br>

<b>Redes Sociales</b>:<br>
Facebook: https://www.facebook.com/LCamboya<br>
Instagram: https://www.instagram.com/living_camboya/<br>
Twitter: https://twitter.com/LCamboya<br>

",S,2770,"",12:00 horas,"",12/12/2020 00:00:00,12/12/2020 00:00:00,TE,TODAS LAS EDADES,http://juventud.malaga.eu/,lacajablanca@malaga.eu,Perfiles,Joven,""
1906,107189,Jornada Gratuita ENCUENTROS EMPRESARIALES VIRTUALES: NETWORKING MÁLAGA CITY. 2 Dic,22943,"Actividades de temática variada que se desarrollan a lo largo del tiempo.
","El apoyo a los emprendedores y empresarios de Málaga es uno de los fines del Ayuntamiento de Málaga. Poner instrumentos para mejorar sus herramientas comerciales y generar un buen caldo de cultivo para generar mas negocio, es un paso que damos con este proyecto.

Vente a presentar tu empresa, a hacer Networking, a participar en el encuentro virtual de negocios y a aprender.

OBJETIVOS:

A través de ""ENCUENTROS VIRTUALES:NETWORKING IMFE MALAGA CITY"", pretendemos informar a los/as participantes de los aspectos fundamentales y de las claves para aprovechar este tipo de Encuentros de Negocios. Además, buscamos visibilizar a las empresas instaladas en los diferentes distritos de la ciudad y fomentar el intercambio de negocios. Será un encuentro virtual de trabajo empresarial.
Realizaremos el próximo Encuentro virtual de Negocios, el miércoles día 2 de diciembre, a las 10.00h.


PROGRAMA:

10:00h Inauguración por D. Luis Verde, Concejal y D Enrique Nadales Director del IMFE.
10:15h Presentación empresarial virtual: ""TU MINUTO DE ORO"" Cada empresario participantes podrán explicar y exponer su negocio, productos o servicios ante el resto de participantes.
11:30h Experiencia sector deporte MALAGA CLUB DE FUTBOL Contaremos con su responsable de comunicación y marketing, que nos contará la trayectoria del club, y nos dará las claves de adaptación y como viven la actual situación.
11:45 h Networking virtual desde la oficina. Aprovecharemos para hacer relaciones de negocio con los empresarios videoasistentes.
12:00 h Finalización del encuentro

Recibirán un correo electrónico desde la plataforma Cisco Webex con la dirección y clave de acceso al encuentro virtual.

METODOLOGÍA:

Eminentemente práctica, adaptada a la realidad de los negocios de los participantes.
Se aprovechará el encuentro de forma intensiva para generar negocio.
Vente con ganas de presentar tu empresa, hacer Networking y a aprender.",S,0,on line,"De 10:00 a 12:00 h
",951 92 70 79,02/12/2020 00:00:00,02/12/2020 00:00:00,AD,ADULTOS,www.imfemalaga.eu,emprendedores@malaga.eu,Cursos y talleres,Otros,""
1907,107191,"CICLO DE FOROS EMPRESARIALES CONVERSANDO CON EXPERTOS SECTOR SANITARIO, SALUD",22943,"Actividades de temática variada que se desarrollan a lo largo del tiempo.
","Nuestro objetivo es dar luz sobre la realidad más cotidiana de los sectores empresariales que vamos a analizar a lo largo de las siguientes semana, orientando a los asistentes sobre las pautas y estrategias más eficientes para hacer evolucionar sus productos y marcas de cara a posicionarlos en el mercado actual. Pretendemos con este ciclo abarcar las necesidades detectadas recientemente para ofrecer a nuestro empresarios soluciones adecuadas y particularizada de forma que podran participar activamente en todos los foros de su interes.
",S,0,on line,De 10:00 a 12:00 h.,951 92 61 67,04/12/2020 00:00:00,04/12/2020 00:00:00,AD,ADULTOS,www.imfemalaga.eu,emprendedores@malaga.eu,Cursos y talleres,Otros,""
1908,106000,Mari Pepa Estrada y Rafael Pérez Estrada. Genealogías artísticas malagueñas ,38806,"En términos generales, la sala se programa con exposiciones relativas a las actividades del Área de Cultura (Feria del Libro, Feria de Málaga, Festival de Cine de Málaga exposiciones didácticas, fotográficas, conmemorativas de temas históricos de Málaga, de colecciones de interés, etc.).<<br>>

Recibe exposiciones itinerantes del Ministerio de Cultura, y otras instituciones.
","Esta exposición muestra las visiones del mundo, que Mari Pepa Estrada y Rafael Pérez Estrada -madre e hijo- representaron en sus respectivas obras artísticas, diametralmente opuestas y, sin embargo, estrechamente ligadas por un telón de fondo en común: Málaga. Ambos representaron sus respectivos universos artísticos situándolos en el mismo escenario, la ciudad en la que vivieron y amaron profundamente, convirtiéndola en un elemento esencial de su obra. Pintaron desde la libertad, sin atenerse a normas preestablecidas, guiados únicamente por la espontaneidad de su impulso creador. Mari Pepa circunscrita en la corriente naíf, caracterizada por una  búsqueda expresiva y evocadora de la infancia. Rafael, por su parte, dentro de los preceptos vanguardistas del arte donde la experimentación y la innovación son la única formalidad impuesta. Esta muestra es un paseo por la memoria, recuerdos de un tiempo feliz, alegre y colorido que queda para siempre fijado en el lienzo, en el que se mezclan nostalgia e ironía, humor y belleza, pintura y poesía, y que nos permite recrear la Málaga de antaño, sus personajes, sus costumbres y sus escenarios, a través de las diferentes miradas y perspectivas de madre e hijo, dos de nuestros ilustres genios.",S,1903,"","Lunes a viernes: 10.00-13.00 / 17.00-20.00
Sábados, domingos y festivos: 10.00-13.00
",951926051,21/10/2020 00:00:00,05/01/2021 00:00:00,TE,TODAS LAS EDADES,cultura.malaga.eu,aytocultura@malaga.eu,"Ferias, Exposiciones y Museos",Literatura,""
1909,106000,Mari Pepa Estrada y Rafael Pérez Estrada. Genealogías artísticas malagueñas ,38806,"En términos generales, la sala se programa con exposiciones relativas a las actividades del Área de Cultura (Feria del Libro, Feria de Málaga, Festival de Cine de Málaga exposiciones didácticas, fotográficas, conmemorativas de temas históricos de Málaga, de colecciones de interés, etc.).<<br>>

Recibe exposiciones itinerantes del Ministerio de Cultura, y otras instituciones.
","Esta exposición muestra las visiones del mundo, que Mari Pepa Estrada y Rafael Pérez Estrada -madre e hijo- representaron en sus respectivas obras artísticas, diametralmente opuestas y, sin embargo, estrechamente ligadas por un telón de fondo en común: Málaga. Ambos representaron sus respectivos universos artísticos situándolos en el mismo escenario, la ciudad en la que vivieron y amaron profundamente, convirtiéndola en un elemento esencial de su obra. Pintaron desde la libertad, sin atenerse a normas preestablecidas, guiados únicamente por la espontaneidad de su impulso creador. Mari Pepa circunscrita en la corriente naíf, caracterizada por una  búsqueda expresiva y evocadora de la infancia. Rafael, por su parte, dentro de los preceptos vanguardistas del arte donde la experimentación y la innovación son la única formalidad impuesta. Esta muestra es un paseo por la memoria, recuerdos de un tiempo feliz, alegre y colorido que queda para siempre fijado en el lienzo, en el que se mezclan nostalgia e ironía, humor y belleza, pintura y poesía, y que nos permite recrear la Málaga de antaño, sus personajes, sus costumbres y sus escenarios, a través de las diferentes miradas y perspectivas de madre e hijo, dos de nuestros ilustres genios.",S,1903,"","Lunes a viernes: 10.00-13.00 / 17.00-20.00
Sábados, domingos y festivos: 10.00-13.00
",951926051,21/10/2020 00:00:00,05/01/2021 00:00:00,TE,TODAS LAS EDADES,cultura.malaga.eu,aytocultura@malaga.eu,"Ferias, Exposiciones y Museos",Pintura,""
1910,107234,Nace Jesús en un Pesebre ,38806,"En términos generales, la sala se programa con exposiciones relativas a las actividades del Área de Cultura (Feria del Libro, Feria de Málaga, Festival de Cine de Málaga exposiciones didácticas, fotográficas, conmemorativas de temas históricos de Málaga, de colecciones de interés, etc.).<<br>>

Recibe exposiciones itinerantes del Ministerio de Cultura, y otras instituciones.
","La exposición 'Nace Jesús en un Pesebre' está diseñada y realizada por la Asociación Belenista de Málaga La Alcazaba, dirigida por los maestros helenistas M. Zea y A. Escudero. Su diseño es lo que en el belenismo se denomina un fragmento Belenista, que consiste en exponer una escena importante y representativa del belén. En nuestro caso, se representa el misterio del nacimiento de Jesús en un establo medio derruido y deshabitado, donde la Sagrada Familia, la Virgen María, San José y el Niño Jesús sobre un pesebre de paja es el grupo escultórico principal, con imágenes de 35 cm. talladas en terracota y pintadas a mano, al óleo y con pintura acrílica, obra del artista jerezano Joaquín Pérez. Junto a este grupo escultórico, aparece un pastor adorando a Jesús y otro con su grupo de ovejas, todo ello del mismo autor, en 35 cm., policromado con la misma técnica que el grupo principal. Adosado lateralmente al establo, aparece un corral con animales también medio derruido, donde destaca la figura de una vaca, obra de los artistas sevillanos Hnos. Cerrada, modelada en pasta cerámica y con policromía acrílica. Toda la construcción del pesebre con sus puertas, ventanas, iluminación, etc¿, ha sido realizada y pintada por los socios de ABEMA, usando fundamentalmente Porex pan y madera de samba. La cerámica y otros abalorios han sido igualmente elaborados artesanalmente por los socios.
Con esta obra, la Asociación pretende mostrar, desde un punto de vista artístico, un evento fundamental en el mundo cristiano como es el nacimiento de Jesús, que abarca además un hito cultural muy presente en el acervo tradicional de gran parte de la humanidad.
",S,1903,"","Lunes a viernes: 10.00-14.00 / 15.00-18.00
Excepciones: Los días 7, 8  24 y 31 diciembre y el 5 de enero de 10:00 h. a 13:00 h.
Cerrados: Los días: 25 de diciembre y  1 de enero
",951926051,01/12/2020 00:00:00,05/01/2021 00:00:00,TE,TODAS LAS EDADES,www.cultura.malaga.eu,aytocultura@malaga.eu,"Ferias, Exposiciones y Museos",Arte religioso,""
1911,107234,Nace Jesús en un Pesebre ,38806,"En términos generales, la sala se programa con exposiciones relativas a las actividades del Área de Cultura (Feria del Libro, Feria de Málaga, Festival de Cine de Málaga exposiciones didácticas, fotográficas, conmemorativas de temas históricos de Málaga, de colecciones de interés, etc.).<<br>>

Recibe exposiciones itinerantes del Ministerio de Cultura, y otras instituciones.
","La exposición 'Nace Jesús en un Pesebre' está diseñada y realizada por la Asociación Belenista de Málaga La Alcazaba, dirigida por los maestros helenistas M. Zea y A. Escudero. Su diseño es lo que en el belenismo se denomina un fragmento Belenista, que consiste en exponer una escena importante y representativa del belén. En nuestro caso, se representa el misterio del nacimiento de Jesús en un establo medio derruido y deshabitado, donde la Sagrada Familia, la Virgen María, San José y el Niño Jesús sobre un pesebre de paja es el grupo escultórico principal, con imágenes de 35 cm. talladas en terracota y pintadas a mano, al óleo y con pintura acrílica, obra del artista jerezano Joaquín Pérez. Junto a este grupo escultórico, aparece un pastor adorando a Jesús y otro con su grupo de ovejas, todo ello del mismo autor, en 35 cm., policromado con la misma técnica que el grupo principal. Adosado lateralmente al establo, aparece un corral con animales también medio derruido, donde destaca la figura de una vaca, obra de los artistas sevillanos Hnos. Cerrada, modelada en pasta cerámica y con policromía acrílica. Toda la construcción del pesebre con sus puertas, ventanas, iluminación, etc¿, ha sido realizada y pintada por los socios de ABEMA, usando fundamentalmente Porex pan y madera de samba. La cerámica y otros abalorios han sido igualmente elaborados artesanalmente por los socios.
Con esta obra, la Asociación pretende mostrar, desde un punto de vista artístico, un evento fundamental en el mundo cristiano como es el nacimiento de Jesús, que abarca además un hito cultural muy presente en el acervo tradicional de gran parte de la humanidad.
",S,1903,"","Lunes a viernes: 10.00-14.00 / 15.00-18.00
Excepciones: Los días 7, 8  24 y 31 diciembre y el 5 de enero de 10:00 h. a 13:00 h.
Cerrados: Los días: 25 de diciembre y  1 de enero
",951926051,01/12/2020 00:00:00,05/01/2021 00:00:00,TE,TODAS LAS EDADES,www.cultura.malaga.eu,aytocultura@malaga.eu,"Ferias, Exposiciones y Museos",Escultura,""
1912,56386,NAVIDAD EN CRUZ  DEL HUMILLADERO (resumen actividades),484,Con motivo de la Navidad tendran lugar en el distrito Cruz de Humilladero diversas actividades,"<LI> <b>3 Enero</b><BR>18h. <b> Visita CARTERO REAL</b> en A.VV. Tiro Pichón C.S. Narda Alcantara (c/ Rio Tavora 2)<BR> 18 h. <b>  Entrega Juguetes por los REYES MAGOS. </b>   C.C. Telefónica     c/ Ruy López, 40 <BR><br>
2 cuentacuentos (pendientes de cerrar fecha) en CEIP Andersen ( 22 y 28 de diciembre ¿??)


9 - 11 de Diciembre     CONCURSO DE BELENES


18 de Diciembre 18.30 h. ENTREGA DE PREMIOS BELENES

18 de Diciembre BAILAJUEGOS DE NAVIDAD en calle Betsaida.  Espectáculo navideño en escenario con medidas de distancia y aforo.

20 De Diciembre 12:30 h. Concierto de navidad Banda de Música en Plazuela Ntra. Sra. Dolores y Esperanza s/n

21 de Diciembre LA NAVIDAD DE ANA, ELSA Y OLAF en barriada Intelhorce

22 de Diciembre ESPECIAL PRINCESAS Y SUPER HÉROES EN NAVIDAD, Barriada El Duende, Espectáculo navideño en escenario con medidas de distancia y aforo.

23 de Diciembre MARIONETAS DE NAVIDAD, c/Enrique Herrera Moll Espectáculo navideño en escenario con medidas de distancia y aforo.

29 de diciembre LOS DUENDES DE LA NAVIDAD, Plaza Isidoro Gallego Espectáculo navideño en escenario con medidas de distancia y aforo.

18 Y 21  de diciembre ZAMBOMBA FLAMENCA, Iglesia de la Asunción y Sta. Mª Goretti

18 de diciembre Mara Cortes Iglesia de la Asunción  (tiene otro compromiso el día 21)
-	La Asunción , aforo de 130 , pide autorización del obispado
-	21 de diciembre, Sta. Mª Goretti , aforo de 150 Hermanas Alarcon


3 y 4  de Enero  ESPECTACULO DE REYES MAGOS, explanada de C/ Conde de Guadalhorce
3 pases diarios 17, 18 y 19h
Espectáculo con carpa decorada, visualización de video personalizado y visita de reyes magos.

",S,0,"calles del Distrito , sedes asociaciones","","",30/11/2020 00:00:00,06/01/2021 00:00:00,TE,TODAS LAS EDADES,"","",Fiestas populares,Actos populares,"Organiza la Junta Municipal de Distrito nº 6 con la colaboracion de los colectivos y entidades del Distrito.
"
1913,56386,NAVIDAD EN CRUZ  DEL HUMILLADERO (resumen actividades),484,Con motivo de la Navidad tendran lugar en el distrito Cruz de Humilladero diversas actividades,"<LI> <b>3 Enero</b><BR>18h. <b> Visita CARTERO REAL</b> en A.VV. Tiro Pichón C.S. Narda Alcantara (c/ Rio Tavora 2)<BR> 18 h. <b>  Entrega Juguetes por los REYES MAGOS. </b>   C.C. Telefónica     c/ Ruy López, 40 <BR><br>
2 cuentacuentos (pendientes de cerrar fecha) en CEIP Andersen ( 22 y 28 de diciembre ¿??)


9 - 11 de Diciembre     CONCURSO DE BELENES


18 de Diciembre 18.30 h. ENTREGA DE PREMIOS BELENES

18 de Diciembre BAILAJUEGOS DE NAVIDAD en calle Betsaida.  Espectáculo navideño en escenario con medidas de distancia y aforo.

20 De Diciembre 12:30 h. Concierto de navidad Banda de Música en Plazuela Ntra. Sra. Dolores y Esperanza s/n

21 de Diciembre LA NAVIDAD DE ANA, ELSA Y OLAF en barriada Intelhorce

22 de Diciembre ESPECIAL PRINCESAS Y SUPER HÉROES EN NAVIDAD, Barriada El Duende, Espectáculo navideño en escenario con medidas de distancia y aforo.

23 de Diciembre MARIONETAS DE NAVIDAD, c/Enrique Herrera Moll Espectáculo navideño en escenario con medidas de distancia y aforo.

29 de diciembre LOS DUENDES DE LA NAVIDAD, Plaza Isidoro Gallego Espectáculo navideño en escenario con medidas de distancia y aforo.

18 Y 21  de diciembre ZAMBOMBA FLAMENCA, Iglesia de la Asunción y Sta. Mª Goretti

18 de diciembre Mara Cortes Iglesia de la Asunción  (tiene otro compromiso el día 21)
-	La Asunción , aforo de 130 , pide autorización del obispado
-	21 de diciembre, Sta. Mª Goretti , aforo de 150 Hermanas Alarcon


3 y 4  de Enero  ESPECTACULO DE REYES MAGOS, explanada de C/ Conde de Guadalhorce
3 pases diarios 17, 18 y 19h
Espectáculo con carpa decorada, visualización de video personalizado y visita de reyes magos.

",S,0,"calles del Distrito , sedes asociaciones","","",30/11/2020 00:00:00,06/01/2021 00:00:00,TE,TODAS LAS EDADES,"","",Fiestas populares,"Cabalgatas, desfiles y pasacalles","Organiza la Junta Municipal de Distrito nº 6 con la colaboracion de los colectivos y entidades del Distrito.
"
1914,56386,NAVIDAD EN CRUZ  DEL HUMILLADERO (resumen actividades),484,Con motivo de la Navidad tendran lugar en el distrito Cruz de Humilladero diversas actividades,"<LI> <b>9 - 11 de Diciembre</b><BR>     CONCURSO DE BELENES  <br> <br>

<LI> <b>18 de Diciembre</b><BR> 17 h <b> BAILAJUEGOS DE NAVIDAD </b>en calle Betsaida. <br>18.30 h. <b> ENTREGA DE PREMIOS BELENES </b><br>
12h <b>ZAMBOMBA FLAMENCA</b>   Iglesia de la Asunción <BR><br>

<LI> <b>20 de Diciembre </b><BR>12:30 h<b>  CONCIERTO DE NAVIDAD</b> Banda de Música en Plazuela Ntra. Sra. Dolores y Esperanza s/n <BR><br>

<LI> <b>21 de Diciembre</b><BR> 17 h<b>  LA NAVIDAD DE ANA, ELSA Y OLAF </b>en barriada Intelhorce <br>
12h <b>ZAMBOMBA FLAMENCA </b>Sta. Mª Goretti<BR><br>

<LI> <b>22 de Diciembre </b><BR>17h <b> ESPECIAL PRINCESAS Y SUPER HÉROES EN NAVIDAD, </b>Barriada El Duende<BR><br>

<LI> <b>23 de Diciembre </b><BR>12h <b> CUENTACUENTOS DE NAVIDAD, </b> CEIP Hans Christian Andersen C/ Dulce Chacón 1<br>
17h<b>  MARIONETAS DE NAVIDAD, </b> c/Enrique Herrera Moll <BR><br>

<LI> <b>28 de Diciembre</b><BR> 12h<b>  CUENTACUENTOS DE NAVIDAD, </b> CEIP Hans Christian Andersen C/ Dulce Chacón 1<BR><br>

<LI> <b>29 de diciembre </b><BR>17h. <b> LOS DUENDES DE LA NAVIDAD, </b>Plaza Isidoro Gallego <BR><br>



<LI> <b>3 y 4  de Enero  </b><BR>17, 18 y 19h<b>
ESPECTACULO DE REYES MAGOS, </b>explanada de C/ Conde de Guadalhorce <BR><br>
",S,0,"calles del Distrito , sedes asociaciones","","",27/11/2020 00:00:00,06/01/2021 00:00:00,TE,TODAS LAS EDADES,"","",Fiestas populares,"Cabalgatas, desfiles y pasacalles","Organiza la Junta Municipal de Distrito nº 6 con la colaboracion de los colectivos y entidades del Distrito.
"
1915,56386,NAVIDAD EN CRUZ  DEL HUMILLADERO (resumen actividades),484,Con motivo de la Navidad tendran lugar en el distrito Cruz de Humilladero diversas actividades,"<LI> <b>9 - 11 de Diciembre</b><BR>     CONCURSO DE BELENES  <br> <br>

<LI> <b>18 de Diciembre</b><BR> 17 h <b> BAILAJUEGOS DE NAVIDAD </b>en calle Betsaida. <br>18.30 h. <b> ENTREGA DE PREMIOS BELENES </b><br>
12h <b>ZAMBOMBA FLAMENCA</b>   Iglesia de la Asunción <BR><br>

<LI> <b>20 de Diciembre </b><BR>12:30 h<b>  CONCIERTO DE NAVIDAD</b> Banda de Música en Plazuela Ntra. Sra. Dolores y Esperanza s/n <BR><br>

<LI> <b>21 de Diciembre</b><BR> 17 h<b>  LA NAVIDAD DE ANA, ELSA Y OLAF </b>en barriada Intelhorce <br>
12h <b>ZAMBOMBA FLAMENCA </b>Sta. Mª Goretti<BR><br>

<LI> <b>22 de Diciembre </b><BR>17h <b> ESPECIAL PRINCESAS Y SUPER HÉROES EN NAVIDAD, </b>Barriada El Duende<BR><br>

<LI> <b>23 de Diciembre </b><BR>12h <b> CUENTACUENTOS DE NAVIDAD, </b> CEIP Hans Christian Andersen C/ Dulce Chacón 1<br>
17h<b>  MARIONETAS DE NAVIDAD, </b> c/Enrique Herrera Moll <BR><br>

<LI> <b>28 de Diciembre</b><BR> 12h<b>  CUENTACUENTOS DE NAVIDAD, </b> CEIP Hans Christian Andersen C/ Dulce Chacón 1<BR><br>

<LI> <b>29 de diciembre </b><BR>17h. <b> LOS DUENDES DE LA NAVIDAD, </b>Plaza Isidoro Gallego <BR><br>



<LI> <b>3 y 4  de Enero  </b><BR>17, 18 y 19h<b>
ESPECTACULO DE REYES MAGOS, </b>explanada de C/ Conde de Guadalhorce <BR><br>
",S,0,"calles del Distrito , sedes asociaciones","","",27/11/2020 00:00:00,06/01/2021 00:00:00,TE,TODAS LAS EDADES,"","",Fiestas populares,Actos populares,"Organiza la Junta Municipal de Distrito nº 6 con la colaboracion de los colectivos y entidades del Distrito.
"
1916,107285,V CONCURSO ESCAPARATES NAVIDEÑOS CHURRIANA 2020,43149,"Organización del V CONCURSO DE ESCAPARATES NAVIDEÑOS CHURRIANA 2020.  Podrán participar todos los comercios sitos en el Distrito municipal, que cumplan los requisitos establecidos en las Bases. Habrá 3 premios para los 3 escaparates ganadores, dotados con  450, 350, y 200 ¿, respectivamente. Los premios se elegirán por votación popular, y entre todos los ciudadanos que voten, se elegirá por sorteo un ganador, que optará a un premio equivalente a  1000¿ en compras efectuadas en varios de  los establecimientos que hayan participado en el Concurso de Escaparates. ","Celebración, en una 1ª fase, del V Concurso de Escaparates navideños Churriana 2020. Podrán optar los establecimientos del Distrito que reunan los requisitos contemplados en las Bases. Habrá tres premios para los escaparates ganadores, dotados con 450, 350 y 200 ¿, respectivamente. ",S,0,CASA DE CULTURA GERALD BRENAN,9.00 A 14.00 HORAS PARA SOLICITUDES ,"951 929 220
951 926 048",27/11/2020 00:00:00,09/12/2020 00:00:00,TE,TODAS LAS EDADES,WWW.MALAGA.EU,"",Premios y concursos,Concursos,"JUNTA MUNICIPAL DE DISTRITO Nº 8 CHURRIANA Y AREA DE COMERCIO, GESTIÓN DE LA VÍA PÚBLICA Y FOMENTO DE LA ACTIVIDAD EMPRESARIAL. "
1917,107286,V CONCURSO ESCAPARATES NAVIDEÑOS CHURRIANA 2020,43149,"Organización del V CONCURSO DE ESCAPARATES NAVIDEÑOS CHURRIANA 2020.  Podrán participar todos los comercios sitos en el Distrito municipal, que cumplan los requisitos establecidos en las Bases. Habrá 3 premios para los 3 escaparates ganadores, dotados con  450, 350, y 200 ¿, respectivamente. Los premios se elegirán por votación popular, y entre todos los ciudadanos que voten, se elegirá por sorteo un ganador, que optará a un premio equivalente a  1000¿ en compras efectuadas en varios de  los establecimientos que hayan participado en el Concurso de Escaparates. ","EN UNA 2º FASE, LOS CIUDADANOS QUE QUIERAN PODRÁN ELEGIR LOS ESCAPARATES GANADORES. PARA ELLO, RECOGERÁN PAPELETAS DEPOSITADAS EN LOS COMERCIOS, Y PODRÁN DEPOSITAR LAS PAPELETAS EN LAS URNAS UBICADAS EN LA CASA DE CULTURA GERALD BRENAN Y EN LA JMD Nº 8. EL SORTEO DEL CIUDADANO GANADOR SE EFECTUARÁ EL 18 DE DICIEMBRE. EL CIUDADANO QUE RESULTE ELEGIDO OBTENDRÁ UN PREMIO POR VALOR DE 1000¿, A GASTAR ENTRE LOS ESTABLECIMIENTOS PARTICIPANTES EN EL CONCURSO DE ESCAPARATES",S,0,CASA DE CULTURA GERALD BRENAN Y JMD Nº 8 ,9.00 A 14.00 HORAS ,"951 929 220
951 926 048",27/11/2020 00:00:00,27/11/2020 00:00:00,TE,TODAS LAS EDADES,"","",Premios y concursos,Entrega de premios,"JUNTA DE DISTRITO 8 CHURRIANA Y AREA DE COMERCIO, GESTIÓN DE LA VÍA PÚBLICA Y FOMENTO DE LA ACTIVIDAD EMPRESARIAL DEL AYUNTAMIENTO DE MÁLAGA. "
